hip,ra_deg,dec_deg,hp_mag
371,1.1603291170911858,-50.03593825647044,11.0002
372,1.165595664929937,-70.404216636827,7.6262
373,1.1659798961569297,-8.184906351438618,8.8429
374,1.1670451564783706,34.26519770505416,7.1831
375,1.1672892193103626,34.27150095699784,9.2171
376,1.1715639313691186,6.522585074989041,8.5323
377,1.1718875379318086,-71.43685826472647,5.5635
378,1.1719189245598258,14.96533591593345,7.4635
379,1.1743227403414074,67.16638778960937,5.8511
380,1.177963050611083,17.069779765598515,8.7147
381,1.1851864785033241,51.533850628598884,8.7267
382,1.188163091651854,-32.361023025003135,9.1456
383,1.1888719894134574,0.05649079099965738,8.9174
384,1.192861534647999,1.5369414091552251,8.2711
385,1.1951545002849566,38.173826195755794,9.4801
386,1.2039480044231945,68.18869742428787,9.2334
387,1.2081411158327684,38.78622406210604,8.5858
388,1.2102575875505137,6.41668153857103,9.2418
389,1.2117108147837719,-29.633046298228226,8.2934
390,1.2117530016662272,50.23487696651798,11.8133
391,1.2119604467655323,43.97079046392407,8.2768
392,1.2165149169269172,30.085931625794238,8.0328
393,1.2182713992619818,51.982571595777486,9.3745
394,1.2217285979499115,34.659551973289524,6.2283
395,1.2221623556487153,-30.25661327205646,8.3279
396,1.2246063472308917,-31.996602604458865,7.9866
397,1.2253006288391413,52.248941164424075,8.7515
398,1.229026785375261,58.53217418619871,6.621
399,1.233029732092631,26.64879958715727,6.3941
400,1.2336603695489974,23.269647634446425,7.9628
401,1.2342259762956167,56.05695921168109,8.7733
402,1.2349432507001852,64.78140785230325,8.2509
403,1.2372038843287636,-18.17850332465698,9.1099
404,1.2396175320661098,45.67395218346973,7.5396
405,1.2395097701640017,51.18064913421288,8.3105
406,1.2439245073783096,26.72525614104103,8.7057
407,1.2442748252334084,-70.21220714657348,8.2684
408,1.2450265916972438,57.468746922902014,8.3905
409,1.2460889986888652,-70.4924159492628,8.5093
410,1.2547263030729947,27.6747996945604,6.631
411,1.2566332956912623,33.36001206847885,9.9441
412,1.2575583245923452,66.5167900597229,8.7557
413,1.260341472811771,-36.01527323751303,7.8562
